3500,5000,1,1
3500,3000,1,1
3500,1673.15,96.289998,1
3500,1663.15,96.289998,0.993405349
3500,1653.15,96.289998,0.981291975
3500,1643.15,96.289998,0.969628597
3500,1633.15,96.289998,0.958390533
3500,1623.15,96.289998,0.947554838
3500,1613.15,96.289998,0.937100178
3500,1603.15,96.289998,0.927006719
3500,1593.15,96.289998,0.917256035
3500,1583.15,96.289998,0.907831017
3500,1573.15,96.289998,0.898715801
3500,1563.15,96.289998,0.889895705
3500,1553.15,96.289998,0.881357167
3500,1543.15,96.289998,0.873087696
3500,1533.15,96.289998,0.86507582
3500,1523.15,96.289998,0.857311046
3500,1513.15,96.289998,0.849783814
3500,1503.15,96.289998,0.842485452
3500,1493.15,96.289998,0.835408136
3500,1483.15,96.289998,0.81251606
3500,1473.15,96.289998,0.767019277
3500,1463.15,96.289998,0.720613779
3500,1453.15,96.289998,0.675535059
3500,1443.15,96.289998,0.638315013
3500,1433.15,96.289998,0.605944505
3500,1423.15,96.289998,0.554782984
3500,1413.15,96.289998,0.50917134
3500,1403.15,96.289998,0.468045303
3500,1393.15,96.289998,0.430729575
3500,1383.15,96.289998,0.396740932
3500,1373.15,96.289998,0.365582351
3500,1363.15,96.289998,0.336521908
3500,1353.15,96.289998,0.248422714
3500,1343.15,96.289998,0.166550011
3500,1333.15,96.289998,0.118523907
3500,1323.15,96.289998,0
3500,1100,0,0
